This list contains all games supported by FB Alpha.

8159 games supported in total; X = excluded from build; D = included in debug build only; NW = not working

  name		  status  full name						  parent	  year	  company	  hardware	  remarks
+---------------+-------+-------------------------------------------------------+---------------+-------+---------------+---------------+---------------------------------------+
| daisenpu	|  	| Daisenpu (Japan)					| twinhawk	| 1989	| Taito Corporat| Taito X	| 					|
| daitorid	|   NW	| Daitoride						| 		| 1995	| Metro		| Miscellaneous	| 					|
| daitorida	|   NW	| Daitoride (YMF278B version)				| daitorid	| 1996	| Metro		| Miscellaneous	| 					|
| dambustruk	|  	| Dambusters (UK)					| dambustr	| 1981	| South West Res| Galaxian	| 					|
| dambustr	|  	| Dambusters (US, set 1)				| 		| 1981	| South West Res| Galaxian	| 					|
| dambustra	|  	| Dambusters (US, set 2)				| dambustr	| 1981	| South West Res| Galaxian	| 					|
| dankuga	|  	| Dan-Ku-Ga (Ver 0.0J 1994/12/13) (Prototype)		| 		| 1994	| Taito Corporat| Taito F3 Syste| Missing graphics are normal in this pr|
| dngrtrck	|  	| Danger Track (Rally X bootleg)			| rallyx	| 1980	| bootleg	| Miscellaneous	| 					|
| ddungeon	| D NW	| Dangerous Dungeons					| 		| 1992	| Game Room	| Miscellaneous	| 					|
| dangseed	|  	| Dangerous Seed (Japan)				| 		| 1989	| Namco		| System 1	| 					|
| md_dangseed	|  	| Dangerous Seed (Jpn)					| 		| 1990	| Namcot	| Sega Megadrive| 					|
| dfeveron	|  	| Dangun Feveron (Japan, ver. 98/09/17)			| feversos	| 1998	| Cave / Nihon S| Cave		| 					|
| daraku	|  	| Daraku Tenshi - The Fallen Angels			| 		| 1998	| Psikyo	| PS3-V1	| 					|
| dariuse	|  	| Darius (Extra) (Japan)				| darius	| 1986	| Taito Corporat| Taito Misc	| 					|
| dariuso	|  	| Darius (Japan old version)				| darius	| 1986	| Taito Corporat| Taito Misc	| 					|
| dariusj	|  	| Darius (Japan)					| darius	| 1986	| Taito Corporat| Taito Misc	| 					|
| dariusu	|  	| Darius (US)						| darius	| 1986	| Taito America | Taito Misc	| 					|
| darius	|  	| Darius (World)					| 		| 1986	| Taito Corporat| Taito Misc	| 					|
| pce_dariusa	|  	| Darius Alpha						| 		| 1990	| NEC Avenue	| SuperGrafx Enh| 					|
| dariusgu	|  	| Darius Gaiden - Silver Hawk (Ver 2.5A 1994/09/19)	| dariusg	| 1994	| Taito America | Taito F3 Syste| 					|
| dariusgj	|  	| Darius Gaiden - Silver Hawk (Ver 2.5J 1994/09/19)	| dariusg	| 1994	| Taito Corporat| Taito F3 Syste| 					|
| dariusg	|  	| Darius Gaiden - Silver Hawk (Ver 2.5O 1994/09/19)	| 		| 1994	| Taito Corporat| Taito F3 Syste| 					|
| dariusgx	|  	| Darius Gaiden - Silver Hawk Extra Version (Ver 2.7J 19| 		| 1994	| Taito Corporat| Taito F3 Syste| 					|
| darius2do	|  	| Darius II (dual screen) (Japan old version)		| darius2	| 1989	| Taito Corporat| Taito Misc	| 					|
| darius2d	|  	| Darius II (dual screen) (Japan)			| darius2	| 1989	| Taito Corporat| Taito Misc	| 					|
| darius2	|  	| Darius II (Japan)					| 		| 1989	| Taito Corporat| Taito Misc	| 					|
| md_darius2	|  	| Darius II (Jpn)					| md_sagaia	| 1990	| Taito		| Sega Megadrive| 					|
| pce_dariusp	|  	| Darius Plus						| 		| 1990	| NEC Avenue	| SuperGrafx Enh| 					|
| darkadv	|  	| Dark Adventure					| devilw	| 1987	| Konami	| GX687		| 					|
| md_darkcast	|  	| Dark Castle (Euro, USA)				| 		| 1991	| Electronic Art| Sega Megadrive| 					|
| darkplnt	|  	| Dark Planet						| 		| 1982	| Stern		| Galaxian	| Dial doesn't work very well		|
| darksealj	|  	| Dark Seal (Japan)					| darkseal	| 1990	| Data East Corp| DECO IC16	| 					|
| darkseal1	|  	| Dark Seal (World revision 1)				| darkseal	| 1990	| Data East Corp| DECO IC16	| 					|
| darkseal	|  	| Dark Seal (World revision 3)				| 		| 1990	| Data East Corp| DECO IC16	| 					|
| darkseal2	|  	| Dark Seal 2 (Japan v2.1)				| wizdfire	| 1992	| Data East Corp| DECO IC16	| 					|
| darktowr	|  	| Dark Tower						| 		| 1992	| Game Room	| Miscellaneous	| 					|
| dstlka	|  	| Darkstalkers - the night warriors (940705 Asia)	| dstlk		| 1994	| Capcom	| CPS2		| 					|
| dstlk		|  	| Darkstalkers - the night warriors (940705 Euro)	| 		| 1994	| Capcom	| CPS2		| 					|
| dstlku1d	|  	| Darkstalkers - the night warriors (940705 USA Phoenix | dstlk		| 1994	| bootleg	| CPS2		| 					|
| dstlkur1	|  	| Darkstalkers - the night warriors (940705 USA)	| dstlk		| 1994	| Capcom	| CPS2		| 					|
| dstlkh	|  	| Darkstalkers - the night warriors (940818 Hispanic)	| dstlk		| 1994	| Capcom	| CPS2		| 					|
| dstlku	|  	| Darkstalkers - the night warriors (940818 USA)	| dstlk		| 1994	| Capcom	| CPS2		| 					|
| tg_darkwing	|  	| Darkwing Duck						| 		| 1992	| TTI		| TurboGrafx 16	| 					|
| dwi		|  	| DarkWing Duck (Intro demo)				| 		| 2009	| Sergi		| Neo Geo MVS	| You must use the Universe BIOS and set|
| dwia		|  	| DarkWing Duck (Intro demo, alt)			| dwi		| 2009	| Sergi		| Neo Geo MVS	| You must use the Universe BIOS and set|
| darwin	|  	| Darwin 4078 (Japan)					| 		| 1986	| Data East Corp| Miscellaneous	| 					|
| md_darwin	|  	| Darwin 4081 (Jpn, Kor)				| 		| 1990	| Sega		| Sega Megadrive| 					|
| md_dashdesp1	|  	| Dashin' Desperadoes (Euro, Prototype)			| md_dashdes	| 1993	| Data East	| Sega Megadrive| 					|
| md_dashdes	|  	| Dashin' Desperadoes (USA)				| 		| 1993	| Data East	| Sega Megadrive| 					|
| md_dashdesp2	|  	| Dashin' Desperadoes (USA, Prototype)			| md_dashdes	| 1993	| Data East	| Sega Megadrive| 					|
| dquizgo	|  	| Date Quiz Go Go (Korea)				| 		| 1998	| SemiCom	| Miscellaneous	| 					|
| powj		|  	| Datsugoku - Prisoners of War (Japan)			| pow		| 1988	| SNK		| Miscellaneous	| 					|
| md_amaznten	|  	| David Crane's Amazing Tennis (USA)			| 		| 1992	| Absolute Enter| Sega Megadrive| 					|
| md_drscj	|  	| David Robinson Basketball (Jpn)			| md_drsc	| 1992	| Sega		| Sega Megadrive| 					|
| md_drsc	|  	| David Robinson's Supreme Court (Euro, USA)		| 		| 1992	| Sega		| Sega Megadrive| 					|
| md_daviscp2a	|  	| Davis Cup II (USA, Prototype)				| md_daviscp2	| 199?	| <unknown>	| Sega Megadrive| 					|
| tg_daviscup	|  	| Davis Cup Tennis					| 		| 1991	| NEC		| TurboGrafx 16	| 					|
| md_daviscupa	|  	| Davis Cup World Tour (Euro, USA, 199306)		| md_daviscup	| 1993	| Tengen	| Sega Megadrive| 					|
| md_daviscup	|  	| Davis Cup World Tour (Euro, USA, 199307)		| 		| 1993	| Tengen	| Sega Megadrive| 					|
| md_daviscp2	|  	| Davis Cup World Tour Tennis 2 (Prototype 1)		| 		| 199?	| <unknown>	| Sega Megadrive| 					|
| md_dazexmas	|  	| Daze Before Christmas (Oceania)			| 		| 1994	| Sunsoft	| Sega Megadrive| 					|
| md_dazexmasp	|  	| Daze Before Christmas (Oceania, Prototype)		| md_dazexmas	| 1994	| Sunsoft	| Sega Megadrive| 					|
| deadconxj	|  	| Dead Connection (Japan)				| deadconx	| 1992	| Taito Corporat| Taito F2	| 					|
| deadconx	|  	| Dead Connection (World)				| 		| 1992	| Taito Corporat| Taito F2	| 					|
| tg_deadmoon	|  	| Dead Moon						| 		| 1992	| TTI		| TurboGrafx 16	| 					|
| pce_deadmoon	|  	| Dead Moon - Tsuki Sekai no Akumu			| 		| 1990	| B.S.S.	| PC Engine	| 					|
| md_deadlymv	|  	| Deadly Moves (USA)					| 		| 1992	| Kaneko	| Sega Megadrive| 					|
| deathbrd	|  	| Death Brade (Japan ver JM-3)				| mutantf	| 1992	| Data East Corp| DECO IC16	| 					|
| md_deathcal	|  	| Death Caliber (Rus)					| 		| 199?	| Tomsoft	| Sega Megadrive| 					|
| md_deathdl	|  	| Death Duel (USA)					| 		| 1992	| Razorsoft	| Sega Megadrive| 					|
| md_decapatt	|  	| DecapAttack (Euro, USA, Kor)				| 		| 1991	| Sega		| Sega Megadrive| 					|
| decocass	|   NW	| DECO Cassette System Bios				| 		| 1981	| Data East	| Cassette Syste| BIOS only				|
| decomult	|  	| Deco Cassette System Multigame (ROM based)		| 		| 2008	| bootleg (David| Cassette Syste| 					|
| tg_deepblue	|  	| Deep Blue						| 		| 1989	| NEC		| TurboGrafx 16	| 					|
| pce_deepblue	|  	| Deep Blue - Kaitei Shinwa				| 		| 1989	| Pack-In-Video	| PC Engine	| 					|
| md_deerhunt	|  	| Deer Hunter (Rus)					| 		| 199?	| Tomsoft	| Sega Megadrive| 					|
| deerhunte	|  	| Deer Hunting USA V1					| deerhunt	| 2000	| Sammy USA Corp| Newer Seta	| 					|
| deerhuntd	|  	| Deer Hunting USA V2					| deerhunt	| 2000	| Sammy USA Corp| Newer Seta	| 					|
| deerhuntc	|  	| Deer Hunting USA V3.0					| deerhunt	| 2000	| Sammy USA Corp| Newer Seta	| 					|
| deerhuntb	|  	| Deer Hunting USA V4.0					| deerhunt	| 2000	| Sammy USA Corp| Newer Seta	| 					|
| deerhunta	|  	| Deer Hunting USA V4.2					| deerhunt	| 2000	| Sammy USA Corp| Newer Seta	| 					|
| deerhunt	|  	| Deer Hunting USA V4.3					| 		| 2000	| Sammy USA Corp| Newer Seta	| 					|
| redufo	|  	| Defend the Terra Attack on the Red UFO		| 		| 1981	| Artic		| Galaxian	| 					|
| redufob	|  	| Defend the Terra Attack on the Red UFO (bootleg)	| redufo	| 1981	| bootleg	| Galaxian	| 					|
| defense	|  	| Defense (System 16B, FD1089A 317-0028)		| sdi		| 1987	| Sega		| System 16B	| 					|
| deluxe4u	|  	| Deluxe 4 U (ver. 0107, 07/01/2000)			| deluxe5	| 2000	| ESD		| Miscellaneous	| 					|
| deluxe5	|  	| Deluxe 5 (ver. 0107, 07/01/2000, set 1)		| 		| 2000	| ESD		| Miscellaneous	| 					|
| deluxe5a	|  	| Deluxe 5 (ver. 0107, 07/01/2000, set 2)		| deluxe5	| 2000	| ESD		| Miscellaneous	| 					|
| deluxe5b	|  	| Deluxe 5 (ver. 0107, 07/01/2000, set 3)		| deluxe5	| 2000	| ESD		| Miscellaneous	| 					|
| md_demoman	|  	| Demolition Man (Euro, USA)				| 		| 1995	| Acclaim Entert| Sega Megadrive| 					|
| md_demomanp	|   NW	| Demolition Man (USA, Prototype)			| md_demoman	| 1995	| Acclaim Entert| Sega Megadrive| 					|
| dmnfrnta	|  	| Demon Front (V102, China)				| dmnfrnt	| 2002	| IGS		| PolyGameMaster| 					|
| dmnfrntb	|  	| Demon Front (V103)					| dmnfrnt	| 2002	| IGS		| PolyGameMaster| 					|
| dmnfrnt	|  	| Demon Front (V105)					| 		| 2002	| IGS		| PolyGameMaster| 					|
| dmnfrntpcb	|  	| Demon Front (V107, Korea, Single PCB Version)		| dmnfrnt	| 2002	| IGS		| PolyGameMaster| Insert coin to get past ERROR		|
| demonwld	|  	| Demon's World / Horror Story (set 1)			| 		| 1990	| Toaplan	| Toaplan BCU-2 | 					|
| demonwld1	|  	| Demon's World / Horror Story (set 2)			| demonwld	| 1989	| Toaplan	| Toaplan BCU-2 | 					|
| demonwld2	|  	| Demon's World / Horror Story (set 3)			| demonwld	| 1989	| Toaplan	| Toaplan BCU-2 | 					|
| demonwld3	|  	| Demon's World / Horror Story (set 4)			| demonwld	| 1989	| Toaplan	| Toaplan BCU-2 | 					|
| demonwld4	|  	| Demon's World / Horror Story (set 5)			| demonwld	| 1989	| Toaplan	| Toaplan BCU-2 | 					|
| depthcho	|  	| Depthcharge (older)					| depthch	| 1977	| Gremlin	| Vic Dual	| No sound				|
| depthch	|  	| Depthcharge						| 		| 1977	| Gremlin	| Vic Dual	| No sound				|
| deroona	|  	| Deroon DeroDero (alt set)				| deroon	| 1995	| Tecmo		| Miscellaneous	| No sound				|
| deroon	|  	| Deroon DeroDero					| 		| 1995	| Tecmo		| Miscellaneous	| No sound				|
| dassault4	|  	| Desert Assault (US 4 Players)				| thndzone	| 1991	| Data East Corp| DECO IC16	| 					|
| dassault	|  	| Desert Assault (US)					| thndzone	| 1991	| Data East Corp| DECO IC16	| 					|
| desertbrjd	|  	| Desert Breaker (Japan, FD1094 317-0194 decrypted)	| desertbr	| 1992	| Sega		| System 18	| 					|
| desertbrj	|  	| Desert Breaker (Japan, FD1094 317-0194)		| desertbr	| 1992	| Sega		| System 18	| 					|
| desertbrd	|  	| Desert Breaker (World, FD1094 317-0196 decrypted)	| desertbr	| 1992	| Sega		| System 18	| 					|
| desertbr	|  	| Desert Breaker (World, FD1094 317-0196)		| 		| 1992	| Sega		| System 18	| 					|
| desertdn	|  	| Desert Dan						| 		| 1982	| Video Optics	| Miscellaneous	| 					|
| md_desrtdem	|  	| Desert Demolition (Euro, USA)				| 		| 1994	| Sega		| Sega Megadrive| 					|
| md_desrtdemp9	|   NW	| Desert Demolition (Prototype, 19941206)		| md_desrtdem	| 1994	| Sega		| Sega Megadrive| 					|
| md_desrtdemp8	|  	| Desert Demolition (Prototype, 19941208)		| md_desrtdem	| 1994	| Sega		| Sega Megadrive| 					|
| md_desrtdemp6	|   NW	| Desert Demolition (Prototype, 19941212)		| md_desrtdem	| 1994	| Sega		| Sega Megadrive| 					|
| md_desrtdemp7	|  	| Desert Demolition (Prototype, 19941212-B)		| md_desrtdem	| 1994	| Sega		| Sega Megadrive| 					|
| md_desrtdemp5	|  	| Desert Demolition (Prototype, 19941213)		| md_desrtdem	| 1994	| Sega		| Sega Megadrive| 					|
| md_desrtdemp4	|  	| Desert Demolition (Prototype, 19941214)		| md_desrtdem	| 1994	| Sega		| Sega Megadrive| 					|
| md_desrtdemp3	|  	| Desert Demolition (Prototype, 19941215)		| md_desrtdem	| 1994	| Sega		| Sega Megadrive| 					|
| md_desrtdemp2	|  	| Desert Demolition (Prototype, 19941216)		| md_desrtdem	| 1994	| Sega		| Sega Megadrive| 					|
| md_desrtdemp1	|  	| Desert Demolition (Prototype, 19941219)		| md_desrtdem	| 1994	| Sega		| Sega Megadrive| 					|
| md_dstrike	|  	| Desert Strike (Euro, USA)				| 		| 1992	| Electronic Art| Sega Megadrive| 					|
| md_dstrikej	|  	| Desert Strike (Jpn, Kor)				| md_dstrike	| 1993	| Electronic Art| Sega Megadrive| 					|
| detatwin	|  	| Detana!! Twin Bee (Japan ver. J)			| blswhstl	| 1991	| Konami	| GX060		| 					|
| pce_twinbee	|  	| Detana!! Twinbee					| 		| 1992	| Konami	| PC Engine	| 					|
| devstors3	|  	| Devastators (ver. V)					| devstors	| 1988	| Konami	| GX890		| Minor Video glitches in level 2.	|
| devstors2	|  	| Devastators (ver. X)					| devstors	| 1988	| Konami	| GX890		| Minor Video glitches in level 2.	|
| devstors	|  	| Devastators (ver. Z)					| 		| 1988	| Konami	| GX890		| Minor Video glitches in level 2.	|
| pce_devlcrsh	|  	| Devil Crash - Naxat Pinball				| 		| 1990	| Naxat		| PC Engine	| 					|
| md_devlcrsh	|  	| Devil Crash MD (Jpn)					| md_dfury	| 1993	| Technosoft	| Sega Megadrive| 					|
| devilfsh	|  	| Devil Fish						| 		| 1982	| Artic		| Galaxian	| 					|
| devilfsg	|  	| Devil Fish (Galaxian hardware, bootleg?)		| devilfsh	| 1984	| Vision / Artic| Galaxian	| 					|
| devilw	|  	| Devil World						| 		| 1987	| Konami	| GX687		| 					|
| tg_devlcrsh	|  	| Devil's Crush - Naxat Pinball				| 		| 1990	| NEC		| TurboGrafx 16	| 					|
| md_devilish	|  	| Devilish - The Next Possession (USA)			| 		| 1992	| Sage's Creatio| Sega Megadrive| 					|
| dharma	|  	| Dharma Doujou						| 		| 1994	| Metro		| Miscellaneous	| 					|
| dharmaj	|  	| Dharma Doujou (Japan)					| dharma	| 1994	| Metro		| Miscellaneous	| 					|
| dharmak	|  	| Dharma Doujou (Korea)					| dharma	| 1994	| Metro		| Miscellaneous	| 					|
| md_diablo	|  	| Diablo (Rus)						| md_fatallab	| 199?	| <unknown>	| Sega Megadrive| 					|
| md_dialqo	|  	| Dial Q o Mawase! (Jpn)				| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| diamond	|  	| Diamond Run						| 		| 1985	| KH Video	| Miscellaneous	| 					|
| md_dicktr	|  	| Dick Tracy (World)					| 		| 1991	| Sega		| Sega Megadrive| 					|
| md_dickvitl	|  	| Dick Vitale's 'Awesome, Baby!' College Hoops (USA)	| 		| 1994	| Time Warner In| Sega Megadrive| 					|
| pce_diehard	|  	| Die Hard						| 		| 1990	| Pack-In-Video	| PC Engine	| 					|
| dietgoe	|  	| Diet Go Go (Euro v1.1 1992.08.04)			| dietgo	| 1992	| Data East Corp| DECO IC16	| 					|
| dietgo	|  	| Diet Go Go (Euro v1.1 1992.09.26)			| 		| 1992	| Data East Corp| DECO IC16	| 					|
| dietgoj	|  	| Diet Go Go (Japan v1.1 1992.09.26)			| dietgo	| 1992	| Data East Corp| DECO IC16	| 					|
| dietgou	|  	| Diet Go Go (USA v1.1 1992.09.26)			| dietgo	| 1992	| Data East Corp| DECO IC16	| 					|
| digdug	|  	| Dig Dug (rev 2)					| 		| 1982	| Namco		| Miscellaneous	| 					|
| digdug2	|  	| Dig Dug II (New Ver.)					| 		| 1985	| Namco		| Miscellaneous	| 					|
| digdug2o	|  	| Dig Dug II (Old Ver.)					| digdug2	| 1985	| Namco		| Miscellaneous	| 					|
| digger	|  	| Digger						| 		| 1980	| Sega		| Vic Dual	| No sound				|
| diggerma	|  	| Digger Man						| 		| 2000	| Kyle Hodgetts	| Neo Geo MVS	| 					|
| pce_digichmp	|  	| Digital Champ						| 		| 1989	| Naxat		| PC Engine	| 					|
| dimahoo	|  	| Dimahoo (000121 Euro)					| 		| 2000	| 8ing / Raizing| CPS2		| 					|
| dimahoud	|  	| Dimahoo (000121 USA Phoenix Edition)			| dimahoo	| 2000	| bootleg	| CPS2		| 					|
| dimahoou	|  	| Dimahoo (000121 USA)					| dimahoo	| 2000	| 8ing / Raizing| CPS2		| 					|
| dingo		|  	| Dingo							| 		| 1983	| Ashby Computer| Galaxian	| 					|
| dingoe	| D NW	| Dingo (encrypted)					| dingo		| 1983	| Ashby Computer| Galaxian	| Encrypted				|
| md_dinodini	| D	| Dino Dini's Soccer (Euro)				| 		| 1994	| Virgin Interac| Sega Megadrive| 					|
| md_dinoland	|  	| Dino Land (USA)					| 		| 1991	| Renovation	| Sega Megadrive| 					|
| dinorexj	|  	| Dino Rex (Japan)					| dinorex	| 1992	| Taito Corporat| Taito F2	| 					|
| dinorexu	|  	| Dino Rex (US)						| dinorex	| 1992	| Taito America | Taito F2	| 					|
| dinorex	|  	| Dino Rex (World)					| 		| 1992	| Taito Corporat| Taito F2	| 					|
| dinohunt	|  	| Dinosaur Hunter (Chinese bootleg, 930223 Asia TW)	| dino		| 1993	| bootleg	| CPS1		| 					|
| dirtfoxj	|  	| Dirt Fox (Japan)					| 		| 1989	| Namco		| System 2	| 					|
| disco		|  	| Disco No.1						| 		| 1982	| Data East	| Miscellaneous	| 					|
| cdiscon1	|  	| Disco No.1 (DECO Cassette) (US)			| 		| 1982	| Data East Corp| Cassette Syste| 					|
| discof	|  	| Disco No.1 (Rev.F)					| disco		| 1982	| Data East	| Miscellaneous	| 					|
| md_aladdin	|  	| Disney's Aladdin (Euro)				| 		| 1993	| Sega		| Sega Megadrive| 					|
| md_aladdinj	|  	| Disney's Aladdin (Jpn)				| md_aladdin	| 1993	| Sega		| Sega Megadrive| 					|
| md_aladdinu	|  	| Disney's Aladdin (USA)				| md_aladdin	| 1993	| Sega		| Sega Megadrive| 					|
| md_aladdinup	|  	| Disney's Aladdin (USA, Prototype)			| md_aladdin	| 1993	| Sega		| Sega Megadrive| 					|
| md_ariel	|  	| Disney's Ariel the Little Mermaid (Euro, USA)		| 		| 1992	| Sega		| Sega Megadrive| 					|
| md_beauty	|  	| Disney's Beauty and the Beast - Belle's Quest (USA)	| 		| 1993	| Sunsoft	| Sega Megadrive| 					|
| md_beautyrb	|  	| Disney's Beauty and the Beast - Roar of the Beast (USA| 		| 1993	| Sunsoft	| Sega Megadrive| 					|
| md_jungle	|  	| Disney's The Jungle Book (Euro)			| 		| 1994	| Virgin Interac| Sega Megadrive| 					|
| md_jungleu	|  	| Disney's The Jungle Book (USA)			| md_jungle	| 1994	| Virgin Interac| Sega Megadrive| 					|
| diverboy	|  	| Diver Boy						| 		| 1992	| Electronic Dev| Miscellaneous	| 					|
| md_divine	|  	| Divine Sealing (Jpn)					| 		| 1991	| CYX		| Sega Megadrive| 					|
| md_djboy	|  	| DJ Boy (Euro)						| 		| 1991	| Sega		| Sega Megadrive| 					|
| djboyj	|  	| DJ Boy (Japan)					| djboy		| 1989	| Kaneko (Sega l| Miscellaneous	| 					|
| md_djboyj	|  	| DJ Boy (Jpn)						| md_djboy	| 1990	| Sega		| Sega Megadrive| 					|
| djboy		|  	| DJ Boy (set 1)					| 		| 1989	| Kaneko (Americ| Miscellaneous	| 					|
| djboya	|  	| DJ Boy (set 2)					| djboy		| 1989	| Kaneko (Americ| Miscellaneous	| 					|
| md_djboyu	|  	| DJ Boy (USA)						| md_djboy	| 1990	| Kaneko	| Sega Megadrive| 					|
| dorunrun	|  	| Do! Run Run (set 1)					| 		| 1984	| Universal	| Miscellaneous	| 					|
| dockman	|  	| Dock Man						| 		| 1982	| Taito Corporat| Miscellaneous	| 					|
| dodgeman	|  	| Dodge Man						| 		| 1983	| Omori Electric| Miscellaneous	| 					|
| ddonpacha	|  	| DoDonPachi (Arrange Mode version 1.1, hack by Trap15)	| ddonpach	| 2012	| hack / Trap15	| Cave		| 					|
| ddonpach	|  	| DoDonPachi (International, master ver. 97/02/05)	| 		| 1997	| Atlus / Cave	| Cave		| 					|
| ddonpachj	|  	| DoDonPachi (Japan, master ver. 97/02/05)		| ddonpach	| 1997	| Atlus / Cave	| Cave		| 					|
| ddpdojb	|  	| DoDonPachi Dai-Ou-Jou (V100 (first version), Japan)	| ddp3		| 2002	| Cave (AMI lice| PolyGameMaster| 					|
| ddpdoja	|  	| DoDonPachi Dai-Ou-Jou (V100 (second version), Japan)	| ddp3		| 2002	| Cave (AMI lice| PolyGameMaster| 					|
| ddpdoj	|  	| DoDonPachi Dai-Ou-Jou (V101, Japan)			| ddp3		| 2002	| Cave (AMI lice| PolyGameMaster| 					|
| ddpdojblkbl	|  	| DoDonPachi Dai-Ou-Jou Black Label (2002.10.07 Black Ve| ddp3		| 2002	| bootleg	| PolyGameMaster| 					|
| ddpdojblka	|  	| DoDonPachi Dai-Ou-Jou Black Label (V100 (2002.10.07 Bl| ddp3		| 2002	| Cave (AMI lice| PolyGameMaster| 					|
| ddpdojblk	|  	| DoDonPachi Dai-Ou-Jou Black Label (V100, (2002.10.07.B| ddp3		| 2002	| Cave (AMI lice| PolyGameMaster| 					|
| ddp3		|  	| DoDonPachi III (World, 2002.05.15 Master Ver)		| 		| 2002	| Cave (AMI lice| PolyGameMaster| 					|
| dogfight	|  	| Dog Fight (Thunderbolt)				| 		| 1983	| Orca / Thunder| Miscellaneous	| 					|
| dogfgtj	|  	| Dog-Fight (Japan)					| dogfgt	| 1984	| Technos Japan	| Miscellaneous	| 					|
| dogosoke	|  	| Dogou Souken						| victroad	| 1986	| SNK		| Miscellaneous	| 					|
| dogosokb	|  	| Dogou Souken (Joystick hack bootleg)			| victroad	| 1986	| bootleg	| Miscellaneous	| 					|
| dogyuun	|  	| Dogyuun						| 		| 1992	| Toaplan	| Dual Toaplan G| 					|
| dogyuuna	|  	| Dogyuun (Licensed to Unite Trading For Korea)		| dogyuun	| 1992	| Toaplan	| Dual Toaplan G| 					|
| dogyuunt	|  	| Dogyuun (test location version)			| dogyuun	| 1992	| Toaplan	| Dual Toaplan G| 					|
| dokaben	|  	| Dokaben (Japan)					| 		| 1989	| Capcom	| Miscellaneous	| 					|
| dolmen	|  	| Dolmen						| 		| 1995	| Afega		| NMK16		| 					|
| md_domino	|  	| Domino (Rus)						| 		| 199?	| <unlicensed>	| Sega Megadrive| 					|
| md_dominus	|  	| Dominus (USA, Prototype)				| 		| 199?	| <unknown>	| Sega Megadrive| 					|
